count,pitchcount,PitchNo,Date,time1,time2,time3,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,dajun,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,memo,RelSpeed,PlateLocHeight,PlateLocSide,caught_distance,caught_direction,HomeTeam,hometeam_color,hometeam_abb,AwayTeam,awayteam_color,awayteam_abb,Stadium,Level,League,fielding_alignment,Notes,on_1b,on_2b,on_3b,runevent,run_person,error_person,scored_person,relateddefencepos,fielding_sequence,playid,result,description,c_time,c_URL,n_time,n_URL,C,1B,2B,3B,SS,LF,CF,RF,BOh,BOa,DOh,DOa,LRh,LRa,No,Player ID,Pitcher_rapsodo_pitch,MLB ID,Date_rapsodo_pitch,Pitch ID,TaggedPitchType_rapsodo_pitch,IsStrike,PlateLocSide_rapsodo_pitch,PlateLocHeight_rapsodo_pitch,RelSpeed_rapsodo_pitch,SpinRate,TrueSpin,SpinEfficiency,Tilt,Spin Confidence,Extension,InducedVertBreak,HorzBreak,VB (spin),HB (spin),HorizontalRelAngle,RelAngle,RelHeight,RelSide,GyroDegree,Unique ID,Device Serial Number,HorzApprAngle,VertApprAngle,Session Name,Intent Type,No_rapsodo_hit,Player ID_rapsodo_hit,Batter_rapsodo_hit,MLB ID_rapsodo_hit,Date_rapsodo_hit,HitID,ExitSpeed,RelSpeed_rapsodo_hit,Angle,Direction,HitSpinRate,Distance,HitSpinTilt,SpinConfidence,PlateLocSide_rapsodo_hit,PlateLocHeight_rapsodo_hit,ContactDepth,Batname,SerialNumber,Unique ID_rapsodo_hit,Session Name_rapsodo_hit,csv_path
189,37.0,178.0,2025/2/25,7611.58405,6981.584052,1740459986,4.0,6.0,松本慎,Left,TOK,5,藤森,Left,niu,6,Top,1,2,2,Cutter,FoulBall,Undefined,LineDrive,Undefined,0,0,,,1.01,0.08,12.95250643,149.9314172,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Undefined,,,,,,2505510189,ファール,,7609,https://youtu.be/_3MnIPxHw_o&t=7609,3853,https://youtu.be/5EDcInzAEH4&t=3853,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.0,972881.0,TokyoBBC Right,,1740459990.0,1740459990.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740459990,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
190,38.0,179.0,2025/2/25,7629.165144,6999.165145,1740460004,4.0,7.0,松本慎,Left,TOK,5,藤森,Left,niu,6,Top,1,2,2,Fastball,FoulBall,Undefined,FlyBall,Undefined,0,0,,,0.746,-0.184,23.48979239,-125.286749,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Undefined,,,,,,2505510190,ファール,,7627,https://youtu.be/_3MnIPxHw_o&t=7627,3864,https://youtu.be/5EDcInzAEH4&t=3864,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,972881.0,TokyoBBC Right,,1740460008.0,1740460008.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460008,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
191,39.0,180.0,2025/2/25,7658.28761,7028.287612,1740460033,4.0,8.0,松本慎,Left,TOK,5,藤森,Left,niu,6,Top,1,2,2,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.263,0.3,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Nothing,,,,,,2505510191,ボール,,7656,https://youtu.be/_3MnIPxHw_o&t=7656,3882,https://youtu.be/5EDcInzAEH4&t=3882,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,972881.0,TokyoBBC Right,,1740460037.0,1740460037.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460037,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
192,40.0,181.0,2025/2/25,7678.474351,7048.474353,1740460053,4.0,9.0,松本慎,Left,TOK,5,藤森,Left,niu,6,Top,1,3,2,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.63,0.116,40.85412604,-14.63827854,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Undefined,,,,"6,3","6,3A",2505510192,遊ゴ,,7676,https://youtu.be/_3MnIPxHw_o&t=7676,3902,https://youtu.be/5EDcInzAEH4&t=3902,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,972881.0,TokyoBBC Right,,1740460057.0,1740460057.0,83.8,131.3,-23.0,-18.0,3555.766,2.2,0:30,1.0,2.3,73.1,53.5,,V3P4DLKO0850A,972881@1740460057,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
193,41.0,182.0,2025/2/25,7719.064118,7089.06412,1740460093,5.0,1.0,松本慎,Left,TOK,6,中山大,Left,niu,6,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.137,-0.1,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Nothing,,,,,,2505510193,ボール,,7717,https://youtu.be/_3MnIPxHw_o&t=7717,3931,https://youtu.be/5EDcInzAEH4&t=3931,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,972881.0,TokyoBBC Right,,1740460095.0,1740460095.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460095,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
194,42.0,183.0,2025/2/25,7732.147942,7102.147944,1740460107,5.0,2.0,松本慎,Left,TOK,6,中山大,Left,niu,6,Top,2,1,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.738,-0.387,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Nothing,,,,,,2505510194,ボール,,7730,https://youtu.be/_3MnIPxHw_o&t=7730,3944,https://youtu.be/5EDcInzAEH4&t=3944,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,972881.0,TokyoBBC Right,,1740460109.0,1740460109.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460109,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
195,43.0,184.0,2025/2/25,7749.74423,7119.744232,1740460124,5.0,3.0,松本慎,Left,TOK,6,中山大,Left,niu,6,Top,2,2,0,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.39,0.12,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Nothing,,,,,,2505510195,ボール,,7747,https://youtu.be/_3MnIPxHw_o&t=7747,3962,https://youtu.be/5EDcInzAEH4&t=3962,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.0,972881.0,TokyoBBC Right,,1740460129.0,1740460129.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460129,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
196,44.0,185.0,2025/2/25,7771.265472,7141.265474,1740460146,5.0,4.0,松本慎,Left,TOK,6,中山大,Left,niu,6,Top,2,3,0,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,,0.618,0.413,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"2,3",,皆吉,野中,Nothing,,,,,,2505510196,四球,,7769,https://youtu.be/_3MnIPxHw_o&t=7769,3983,https://youtu.be/5EDcInzAEH4&t=3983,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,宇土,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,宇土,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,972881.0,TokyoBBC Right,,1740460147.0,1740460147.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460147,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
197,45.0,186.0,2025/2/25,7808.318643,7178.318645,1740460183,6.0,1.0,松本慎,Left,TOK,7,齋藤,Right,niu,6,Top,2,0,0,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.343,0.18,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"1,2,3",黒木大,皆吉,野中,Nothing,,,,,,2505510197,ボール,,7806,https://youtu.be/_3MnIPxHw_o&t=7806,4001,https://youtu.be/5EDcInzAEH4&t=4001,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.0,972881.0,TokyoBBC Right,,1740460179.0,1740460179.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460179,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
198,46.0,187.0,2025/2/25,7816.349864,7186.349866,1740460191,6.0,2.0,松本慎,Left,TOK,7,齋藤,Right,niu,6,Top,2,1,0,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,,0.363,0.36,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"1,2,3",黒木大,皆吉,野中,Nothing,,,,,,2505510198,ボール(低投),,7814,https://youtu.be/_3MnIPxHw_o&t=7814,4009,https://youtu.be/5EDcInzAEH4&t=4009,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,972881.0,TokyoBBC Right,,1740460195.0,1740460195.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460195,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
199,47.0,188.0,2025/2/25,7840.989276,7210.989278,1740460215,6.0,3.0,松本慎,Left,TOK,7,齋藤,Right,niu,6,Top,2,2,0,Fastball,InPlay,Undefined,GroundBall,Single,0,2,,,0.834,-0.084,78.66101276,24.83516756,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"1,2,3",黒木大,皆吉,野中,Undefined,,,"野中,皆吉","9,3","9,3",2505510199,右安②,,7838,https://youtu.be/_3MnIPxHw_o&t=7838,4034,https://youtu.be/5EDcInzAEH4&t=4034,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0,972881.0,TokyoBBC Right,,1740460220.0,1740460220.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460220,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
200,48.0,189.0,2025/2/25,7883.172678,7253.17268,1740460258,7.0,1.0,松本慎,Left,TOK,8,山下,Right,niu,6,Top,2,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,1.183,-0.427,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"1,3",齋藤,,黒木大,Nothing,,,,,,2505510200,ボール,,7881,https://youtu.be/_3MnIPxHw_o&t=7881,4057,https://youtu.be/5EDcInzAEH4&t=4057,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,972881.0,TokyoBBC Right,,1740460262.0,1740460262.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460262,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
201,49.0,190.0,2025/2/25,7899.82126,7269.821261,1740460274,7.0,2.0,松本慎,Left,TOK,8,山下,Right,niu,6,Top,2,1,0,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,,0.738,-0.168,44.15821809,69.26476606,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,"1,3",齋藤,,黒木大,Undefined,,,,3,3,2505510201,一邪飛,,7897,https://youtu.be/_3MnIPxHw_o&t=7897,4074,https://youtu.be/5EDcInzAEH4&t=4074,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.0,972881.0,TokyoBBC Right,,1740460279.0,1740460279.0,107.1,117.2,66.6,39.5,651.71936,45.1,11:14,1.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460279,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
202,9.0,191.0,2025/2/25,8026.38719,7396.387192,1740460401,1.0,1.0,愛甲,Left,niu,9,成瀬,Left,TOK,6,Bottom,0,0,0,Fastball,InPlay,Undefined,GroundBall,Out,1,0,A2B,,0.654,-0.092,16.60848172,-33.40782459,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Undefined,,,,"5,3","5,3A",2505510202,三ゴ,,8024,https://youtu.be/_3MnIPxHw_o&t=8024,4090,https://youtu.be/5EDcInzAEH4&t=4090,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,972881.0,TokyoBBC Right,,1740460405.0,1740460405.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460405,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
203,10.0,192.0,2025/2/25,8055.851488,7425.85149,1740460430,2.0,1.0,愛甲,Left,niu,1,堀端,Left,TOK,6,Bottom,1,0,0,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.99,0.104,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510203,見逃し,,8053,https://youtu.be/_3MnIPxHw_o&t=8053,4107,https://youtu.be/5EDcInzAEH4&t=4107,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.0,972881.0,TokyoBBC Right,,1740460434.0,1740460434.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460434,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
204,11.0,193.0,2025/2/25,8066.650273,7436.650275,1740460441,2.0,2.0,愛甲,Left,niu,1,堀端,Left,TOK,6,Bottom,1,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.443,0.427,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510204,ボール,,8064,https://youtu.be/_3MnIPxHw_o&t=8064,4118,https://youtu.be/5EDcInzAEH4&t=4118,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,972881.0,TokyoBBC Right,,1740460445.0,1740460445.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460445,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
205,12.0,194.0,2025/2/25,8078.344902,7448.344904,1740460453,2.0,3.0,愛甲,Left,niu,1,堀端,Left,TOK,6,Bottom,1,1,1,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,,0.822,-0.08,31.4017307,25.60218755,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Undefined,,,,"3,1","3,1A",2505510205,一ゴ,,8076,https://youtu.be/_3MnIPxHw_o&t=8076,4130,https://youtu.be/5EDcInzAEH4&t=4130,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森,"堀端,明石,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,明石,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,L,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0,972881.0,TokyoBBC Right,,1740460457.0,1740460457.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460457,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
206,13.0,195.0,2025/2/25,8116.957868,7486.95787,1740460491,3.0,1.0,愛甲,Left,niu,2,大山,Right,TOK,6,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,0.69,0.06,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510206,見逃し,,8114,https://youtu.be/_3MnIPxHw_o&t=8114,4154,https://youtu.be/5EDcInzAEH4&t=4154,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森,"堀端,大山,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,大山,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,R,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0,972881.0,TokyoBBC Right,,1740460492.0,1740460492.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460492,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
207,14.0,196.0,2025/2/25,8127.538408,7497.53841,1740460502,3.0,2.0,愛甲,Left,niu,2,大山,Right,TOK,6,Bottom,2,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,,0.722,-0.367,,,TOK,#217fc4,東大,niu,#2d3097,niu, 諫早第一球場,A,春季オープン戦,Normal,,,,,Nothing,,,,,,2505510207,ボール,,8125,https://youtu.be/_3MnIPxHw_o&t=8125,4164,https://youtu.be/5EDcInzAEH4&t=4164,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森,"堀端,大山,小村,荒井慶,矢田貝,臼井,水野,堀部,成瀬","中山絆,野中,皆吉,知念,藤森,黒木大,齋藤,山下,中川","松本慎,大山,堀部,小村,臼井,成瀬,荒井慶,堀端,水野","愛甲,山下,齋藤,皆吉,中川,野中,黒木大,知念,藤森","L,L,R,L,R,R,R,R,R,L","L,L,R,L,R,L,L,R,R,R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,972881.0,TokyoBBC Right,,1740460503.0,1740460503.0,,,,0.0,,0.0,NaN:00,0.0,0.0,0.0,0.0,,V3P4DLKO0850A,972881@1740460503,untitled,/Users/kotarouchida/Analyst-GitHub/オープン戦データ/25-1春/20250225春季オープン戦vs長崎国際大A.csv
